# No              x0             py0            T            C            Stab              xh             pyh
00092 +1.67652985e+01 -1.58598930e+01  34.30054773 -221.05812122 -2.12646324e+15 +1.48955310e-08 +1.15874363e+04
00093 +1.66887101e+01 -1.57874973e+01  34.30039296 -219.04506814 +9.25539715e+14 +1.53998570e-08 +1.13961203e+04
00094 +1.66124523e+01 -1.57154146e+01  34.30023634 -217.04987026 -1.05133565e+15 +1.59210410e-08 +1.12080393e+04
00095 +1.65365235e+01 -1.56436435e+01  34.30007784 -215.07237071 -2.67891324e+15 +1.64599210e-08 +1.10230433e+04
00096 +1.64609225e+01 -1.55721826e+01  34.29991744 -213.11241402 -7.29716789e+14 +1.70173260e-08 +1.08410095e+04
00097 +1.63856476e+01 -1.55010306e+01  34.29975512 -211.16984608 +6.77378891e+14 +1.75931400e-08 +1.06621239e+04
00098 +1.63106974e+01 -1.54301861e+01  34.29959086 -209.24451416 -5.66664476e+14 +1.81890860e-08 +1.04860028e+04
00099 +1.62360706e+01 -1.53596477e+01  34.29942462 -207.33626691 -3.83662423e+14 +1.88045670e-08 +1.03129699e+04
00100 +1.61617657e+01 -1.52894142e+01  34.29925640 -205.44495430 +6.25737662e+14 +1.94415790e-08 +1.01426086e+04
00101 +1.60877813e+01 -1.52194841e+01  34.29908616 -203.57042763 -3.48113990e+14 +2.00995960e-08 +9.97520373e+03
00102 +1.60141160e+01 -1.51498562e+01  34.29891389 -201.71253955 +1.68000500e+14 +2.07803140e-08 +9.81046072e+03
00103 +1.59407683e+01 -1.50805290e+01  34.29873954 -199.87114400 +5.50496730e+14 +2.14842810e-08 +9.64839443e+03
00104 +1.58677368e+01 -1.50115014e+01  34.29856311 -198.04609621 +7.60815083e+13 +2.22122920e-08 +9.48896387e+03
00105 +1.57950202e+01 -1.49427719e+01  34.29838456 -196.23725273 -1.97069131e+14 +2.29644600e-08 +9.33227157e+03
00106 +1.57226171e+01 -1.48743393e+01  34.29820387 -194.44447137 +1.45766333e+14 +2.37424850e-08 +9.17809210e+03
00107 +1.56505261e+01 -1.48062023e+01  34.29802102 -192.66761118 -2.18327835e+14 +2.45467740e-08 +9.02647737e+03
00108 +1.55787459e+01 -1.47383596e+01  34.29783597 -190.90653251 -1.81822378e+14 +2.53785280e-08 +8.87732893e+03
00109 +1.55072750e+01 -1.46708098e+01  34.29764871 -189.16109691 +9.83396096e+13 +2.62386490e-08 +8.73061427e+03
00110 +1.54361121e+01 -1.46035517e+01  34.29745919 -187.43116720 -4.23670574e+14 +2.71279490e-08 +8.58632002e+03
00111 +1.53652558e+01 -1.45365841e+01  34.29726741 -185.71660739 -3.54898105e+13 +2.80472630e-08 +8.44442965e+03
00112 +1.52947049e+01 -1.44699056e+01  34.29707332 -184.01728272 +1.49529469e+14 +2.89978110e-08 +8.30487246e+03
00113 +1.52244579e+01 -1.44035151e+01  34.29687691 -182.33305962 +1.02669665e+14 +2.99806370e-08 +8.16761316e+03
00114 +1.51545136e+01 -1.43374112e+01  34.29667814 -180.66380571 +1.09181193e+13 +3.09971380e-08 +8.03257532e+03
00115 +1.50848706e+01 -1.42715927e+01  34.29647699 -179.00938979 -2.85258668e+13 +3.20480770e-08 +7.89977337e+03
00116 +1.50155276e+01 -1.42060583e+01  34.29627342 -177.36968183 +4.88109677e+13 +3.31346690e-08 +7.76916451e+03
00117 +1.49464833e+01 -1.41408069e+01  34.29606740 -175.74455295 -1.82140946e+13 +3.42586380e-08 +7.64065528e+03
00118 +1.48777363e+01 -1.40758372e+01  34.29585892 -174.13387543 -2.45772452e+13 +3.54201350e-08 +7.51433520e+03
00119 +1.48092855e+01 -1.40111479e+01  34.29564793 -172.53752268 +2.39014244e+13 +3.66217730e-08 +7.39002656e+03
00120 +1.47411294e+01 -1.39467379e+01  34.29543441 -170.95536924 +3.33643012e+13 +3.78637970e-08 +7.26781090e+03
00121 +1.46732669e+01 -1.38826060e+01  34.29521833 -169.38729076 +3.61432986e+13 +3.91482890e-08 +7.14758493e+03
00122 +1.46056965e+01 -1.38187509e+01  34.29499965 -167.83316402 -1.60539817e+13 +4.04763720e-08 +7.02934644e+03
00123 +1.45384172e+01 -1.37551714e+01  34.29477835 -166.29286686 -4.16784202e+13 +4.18501850e-08 +6.91300807e+03
00124 +1.44714275e+01 -1.36918664e+01  34.29455439 -164.76627825 -2.08724933e+12 +4.32701530e-08 +6.79863237e+03
00125 +1.44047262e+01 -1.36288346e+01  34.29432774 -163.25327821 -1.00562859e+13 +4.47387010e-08 +6.68611907e+03
00126 +1.43383122e+01 -1.35660750e+01  34.29409837 -161.75374784 +4.05417851e+12 +4.62571170e-08 +6.57546589e+03
00127 +1.42721841e+01 -1.35035862e+01  34.29386624 -160.26756930 -3.99968384e+13 +4.78273410e-08 +6.46662554e+03
00128 +1.42063407e+01 -1.34413673e+01  34.29363132 -158.79462581 -1.59425091e+13 +4.94509940e-08 +6.35957858e+03
00129 +1.41407807e+01 -1.33794169e+01  34.29339358 -157.33480160 +1.91881355e+13 +5.11302770e-08 +6.25427247e+03
00130 +1.40755030e+01 -1.33177339e+01  34.29315299 -155.88798197 -1.78600529e+13 +5.28662910e-08 +6.15072727e+03
00131 +1.40105063e+01 -1.32563172e+01  34.29290951 -154.45405322 -8.99766027e+12 +5.46616950e-08 +6.04887159e+03
00132 +1.39457895e+01 -1.31951657e+01  34.29266309 -153.03290267 -3.95325900e+12 +5.65181940e-08 +5.94869631e+03
00133 +1.38813512e+01 -1.31342782e+01  34.29241372 -151.62441864 +1.18741337e+12 +5.84377980e-08 +5.85017745e+03
00134 +1.38171904e+01 -1.30736535e+01  34.29216135 -150.22849047 +1.04665537e+13 +6.04231710e-08 +5.75326299e+03
00135 +1.37533057e+01 -1.30132907e+01  34.29190595 -148.84500847 -3.24311468e+12 +6.24759770e-08 +5.65795486e+03
00136 +1.36896961e+01 -1.29531884e+01  34.29164748 -147.47386391 -7.54562388e+12 +6.45991250e-08 +5.56419977e+03
00137 +1.36263603e+01 -1.28933457e+01  34.29138590 -146.11494907 -2.76163074e+12 +6.67943330e-08 +5.47200201e+03
00138 +1.35632972e+01 -1.28337615e+01  34.29112118 -144.76815716 +3.36187251e+12 +6.90641640e-08 +5.38133096e+03
00139 +1.35005056e+01 -1.27744345e+01  34.29085327 -143.43338236 +4.33933472e+12 +7.14119450e-08 +5.29213215e+03
00140 +1.34379843e+01 -1.27153638e+01  34.29058215 -142.11051979 -3.78414984e+12 +7.38396210e-08 +5.20440887e+03
00141 +1.33757323e+01 -1.26565483e+01  34.29030776 -140.79946552 -1.37542183e+12 +7.63499260e-08 +5.11813638e+03
00142 +1.33137482e+01 -1.25979868e+01  34.29003008 -139.50011652 +2.14452403e+12 +7.89460120e-08 +5.03328006e+03
00143 +1.32520311e+01 -1.25396783e+01  34.28974906 -138.21237071 +1.21798891e+12 +8.16308160e-08 +4.94981713e+03
00144 +1.31905797e+01 -1.24816218e+01  34.28946465 -136.93612692 -5.81013246e+11 +8.44069890e-08 +4.86773636e+03
00145 +1.31293930e+01 -1.24238161e+01  34.28917683 -135.67128484 +1.27975154e+12 +8.72780350e-08 +4.78700414e+03
00146 +1.30684697e+01 -1.23662602e+01  34.28888555 -134.41774513 -4.61826878e+11 +9.02473850e-08 +4.70759400e+03
00147 +1.30078089e+01 -1.23089531e+01  34.28859077 -133.17540928 -8.71484514e+11 +9.33177800e-08 +4.62950063e+03
00148 +1.29474093e+01 -1.22518937e+01  34.28829244 -131.94417970 -5.29820116e+11 +9.64930440e-08 +4.55269312e+03
00149 +1.28872699e+01 -1.21950810e+01  34.28799052 -130.72395965 +7.16852858e+11 +9.97769990e-08 +4.47714536e+03
00150 +1.28273896e+01 -1.21385140e+01  34.28768497 -129.51465326 -1.69217664e+12 +1.03173038e-07 +4.40284442e+03
00151 +1.27677673e+01 -1.20821916e+01  34.28737575 -128.31616552 -5.40598954e+11 +1.06685257e-07 +4.32976455e+03
00152 +1.27084019e+01 -1.20261127e+01  34.28706281 -127.12840228 +8.97420037e+11 +1.10317191e-07 +4.25789477e+03
00153 +1.26492923e+01 -1.19702765e+01  34.28674611 -125.95127022 -5.79574343e+11 +1.14073113e-07 +4.18721162e+03
00154 +1.25904374e+01 -1.19146819e+01  34.28642559 -124.78467686 -4.37599879e+10 +1.17957969e-07 +4.11768342e+03
00155 +1.25318363e+01 -1.18593278e+01  34.28610123 -123.62853056 -9.58132867e+11 +1.21975158e-07 +4.04930920e+03
00156 +1.24734877e+01 -1.18042133e+01  34.28577296 -122.48274049 +8.71052011e+11 +1.26129932e-07 +3.98205811e+03
00157 +1.24153908e+01 -1.17493375e+01  34.28544075 -121.34721665 -4.29479295e+11 +1.30426751e-07 +3.91591610e+03
00158 +1.23575443e+01 -1.16946992e+01  34.28510454 -120.22186982 -2.01693750e+11 +1.34870418e-07 +3.85086600e+03
00159 +1.22999474e+01 -1.16402976e+01  34.28476429 -119.10661160 +2.04142514e+11 +1.39466150e-07 +3.78688743e+03
